,Symbol,Title,Date,Link,Source,Comments
753,S68.SI,"PropNex reported FY2021 revenue of $957.5 mil, an 86.5% y-o-y growth",24-Feb-22,https://sg.finance.yahoo.com/news/propnex-reported-fy2021-revenue-957-143221852.html,Yahoo Finance News,
754,S68.SI,"RPT-EMERGING MARKETS-Most Asian currencies ease, record COVID cases weaken S.Korean won",7-Feb-22,https://sg.finance.yahoo.com/news/rpt-emerging-markets-most-asian-062947057.html,Yahoo Finance News,
755,S68.SI,"EMERGING MARKETS-Most Asian currencies ease, record COVID cases weakens S.Korean won",7-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-most-asian-currencies-062608446.html,Yahoo Finance News,
756,S68.SI,"UPDATE 3-Pegasus Asia, Tikehau Capital-backed SPAC, debuts in Singapore",21-Jan-22,https://sg.finance.yahoo.com/news/2-pegasus-asia-tikehau-capital-023340504.html,Yahoo Finance News,
757,S68.SI,"UPDATE 1-Pegasus Asia, Tikehau Capital-backed SPAC, lists in Singapore",21-Jan-22,https://sg.finance.yahoo.com/news/1-pegasus-asia-tikehau-capital-011454505.html,Yahoo Finance News,
758,S68.SI,UPDATE 4-Singapore lists first SPAC as Asia investors warm up to blank check firms,20-Jan-22,https://sg.finance.yahoo.com/news/1-singapore-ventures-spac-arena-040711495.html,Yahoo Finance News,
759,S68.SI,Singapore SPAC Vertex Technology set for local listing on Jan 21 - source,7-Jan-22,https://sg.finance.yahoo.com/news/singapore-spac-vertex-technology-set-014824193.html,Yahoo Finance News,
760,S68.SI,"China, Singapore bourses to develop cross-border ETF link",29-Dec-21,https://sg.finance.yahoo.com/news/china-singapore-bourses-develop-cross-005448850.html,Yahoo Finance News,
761,S68.SI,UPDATE 4-Hong Kong's tweaked regime for SPAC listings starts on Jan. 1,17-Dec-21,https://sg.finance.yahoo.com/news/2-hong-kongs-tweaked-spac-100112565.html,Yahoo Finance News,
762,S68.SI,"EMERGING MARKETS-Most Asian stocks firm, S.Korea shares drop 1% on weak output data",30-Nov-21,https://sg.finance.yahoo.com/news/emerging-markets-most-asian-stocks-051119906.html,Yahoo Finance News,
763,S69.SI,Serial System's 2HFY2021 earnings up 12% to US$5.3 mil,23-Feb-22,https://sg.finance.yahoo.com/news/serial-systems-2hfy2021-earnings-12-075543411.html,Yahoo Finance News,
764,SES,SES Announces Participation in the Water Tower Research Fireside Chat Series,17-Feb-22,https://sg.finance.yahoo.com/news/ses-announces-participation-water-tower-141400250.html,Yahoo Finance News,
765,SES,SES Expands in South Korea to Facilitate Commercialization of Li-Metal Batteries,10-Feb-22,https://sg.finance.yahoo.com/news/ses-expands-south-korea-facilitate-131400579.html,Yahoo Finance News,
766,SES,"SES Begins Trading Today on the New York Stock Exchange Under the Symbol ""SES""",5-Feb-22,https://sg.finance.yahoo.com/news/ses-begins-trading-today-york-130500455.html,Yahoo Finance News,
767,SRT,"Startek Sets Fourth Quarter and Full Year 2021 Conference Call for Thursday, March 10, 2022 at 5:00 p.m. ET",25-Feb-22,https://sg.finance.yahoo.com/news/startek-sets-fourth-quarter-full-210500121.html,Yahoo Finance News,
768,SRT,Startek® Appoints Global CFO and Global CIO,16-Feb-22,https://sg.finance.yahoo.com/news/startek-appoints-global-cfo-global-130000719.html,Yahoo Finance News,
769,SRT,"Startek® Strengthens Leadership Team, Continuing Investment in Business-Wide Transformation",2-Feb-22,https://sg.finance.yahoo.com/news/startek-strengthens-leadership-team-continuing-163100463.html,Yahoo Finance News,
770,SRT,Frost & Sullivan Recognizes Startek® with Americas New Product Innovation Award,28-Jan-22,https://sg.finance.yahoo.com/news/frost-sullivan-recognizes-startek-americas-210500691.html,Yahoo Finance News,
771,SRT,Startek Forms Special Committee in Response to Preliminary Non-Binding Acquisition Proposal by CSP Management Limited,18-Jan-22,https://sg.finance.yahoo.com/news/startek-forms-special-committee-response-210500110.html,Yahoo Finance News,
772,SRT,Startek Cloud and Digital Innovation Honored at the International Innovation Awards 2021,11-Jan-22,https://sg.finance.yahoo.com/news/startek-cloud-digital-innovation-honored-210500420.html,Yahoo Finance News,
773,SRT,Startek Strengthens Leadership Team with New Executive Appointments,18-Nov-21,https://sg.finance.yahoo.com/news/startek-strengthens-leadership-team-executive-210500214.html,Yahoo Finance News,
774,SRT,StarTek (SRT) Q3 2021 Earnings Call Transcript,3-Nov-21,https://sg.finance.yahoo.com/m/b9c362fa-9c74-30c2-a871-8d13b927d8c5/startek-(srt)-q3-2021.html,Yahoo Finance News,
775,SRT,StarTek (SRT) Reports Break-Even Earnings for Q3,3-Nov-21,https://sg.finance.yahoo.com/news/startek-srt-reports-break-even-221510189.html,Yahoo Finance News,
776,SRT,Startek Reports Third Quarter 2021 Financial Results,3-Nov-21,https://sg.finance.yahoo.com/news/startek-reports-third-quarter-2021-200500641.html,Yahoo Finance News,
777,SSU,SIGNA Sports United Reports Q1 FY22 Results,"Wed, 2 March 2022, 8:00 pm",https://sg.finance.yahoo.com/news/signa-sports-united-reports-q1-120000864.html,Yahoo Finance News,
778,SSU,"SIGNA Sports United to Announce First Quarter 2022 Financial Results on March 2, 2022",23-Feb-22,https://sg.finance.yahoo.com/news/signa-sports-united-announce-first-130000223.html,Yahoo Finance News,
779,SSU,SIGNA Sports United Announces Investor Conference Participation for March 2022,22-Feb-22,https://sg.finance.yahoo.com/news/signa-sports-united-announces-investor-130000505.html,Yahoo Finance News,
780,SSU,"SIGNA Sports United appoints Hap Seliga as VP of Bike, North America",17-Feb-22,https://sg.finance.yahoo.com/news/signa-sports-united-appoints-hap-130000203.html,Yahoo Finance News,
781,SSU,SIGNA Sports United Reports Fiscal Q4 2021 Results,26-Jan-22,https://sg.finance.yahoo.com/news/signa-sports-united-reports-fiscal-120000075.html,Yahoo Finance News,
782,SSU,"SIGNA Sports United to Participate in the Citi AppsEconomy Virtual Conference on January 6, 2022",30-Dec-21,https://sg.finance.yahoo.com/news/signa-sports-united-participate-citi-120000836.html,Yahoo Finance News,
783,SYM,Symrise reports FY profitability miss after cyber attack hits sales,9-Mar-21,https://sg.finance.yahoo.com/news/symrise-reports-fy-profitability-miss-065807840.html,Yahoo Finance News,
784,T24.SI,Decade-long Batam township project marks Tuan Sing’s magnum opus in Indonesia,16-Apr-21,https://sg.finance.yahoo.com/news/decade-long-batam-township-project-214700624.html,Yahoo Finance News,
785,T39.SI,"UPDATE 2-Singapore Press to terminate Keppel's offer, moves ahead with rival bid",10-Feb-22,https://sg.finance.yahoo.com/news/1-singapore-press-terminate-keppels-014546872.html,Yahoo Finance News,
786,T39.SI,Singapore Press Holdings says to terminate Keppel Corp's offer,10-Feb-22,https://sg.finance.yahoo.com/news/singapore-press-holdings-says-terminate-011412034.html,Yahoo Finance News,
787,T39.SI,Keppel shareholders approve bid to buy Singapore Press,9-Dec-21,https://sg.finance.yahoo.com/news/keppel-shareholders-approve-bid-to-buy-singapore-press-062351721.html,Yahoo Finance News,
788,T39.SI,Deals of the day-Mergers and acquisitions,16-Nov-21,https://sg.finance.yahoo.com/news/deals-day-mergers-acquisitions-105635728.html,Yahoo Finance News,
789,T39.SI,UPDATE 2-Billionaire-backed group trumps Keppel with $2.9 bln bid for Singapore company,15-Nov-21,https://sg.finance.yahoo.com/news/1-temasek-linked-consortium-hikes-003403149.html,Yahoo Finance News,
790,T39.SI,Conglomerate Keppel sweetens offer for Singapore Press to $2.8 bln,10-Nov-21,https://sg.finance.yahoo.com/news/1-conglomerate-keppel-sweetens-offer-023436707.html,Yahoo Finance News,
791,T39.SI,UPDATE 3-Temasek-linked consortium makes $2.5 bln rival bid for Singapore Press,29-Oct-21,https://sg.finance.yahoo.com/news/1-temasek-linked-consortium-makes-045536443.html,Yahoo Finance News,
792,T39.SI,Temasek-linked consortium makes $2.5 bln rival bid for Singapore Press,29-Oct-21,https://sg.finance.yahoo.com/news/temasek-backed-consortium-makes-2-031411516.html,Yahoo Finance News,
793,T39.SI,UPDATE 1-Conglomerate Keppel to buy Singapore Press Holdings for $1.7 bln,2-Aug-21,https://sg.finance.yahoo.com/news/1-conglomerate-keppel-buy-singapore-015024044.html,Yahoo Finance News,
794,T39.SI,"EMERGING MARKETS-Rupiah, won lead Asia FX gains; China data buoys stocks",7-May-21,https://sg.finance.yahoo.com/news/emerging-markets-rupiah-won-lead-044332756.html,Yahoo Finance News,
795,T82U.SI,"Strata office unit at Suntec Tower 1 hits $3,417 psf",19-Aug-21,https://sg.finance.yahoo.com/news/strata-office-unit-suntec-tower-114812756.html,Yahoo Finance News,
796,TS0U.SI,Largest Hilton in Asia Pacific opens in Singapore,25-Feb-22,https://sg.finance.yahoo.com/news/largest-hilton-asia-pacific-opens-034242351.html,Yahoo Finance News,
797,U11.SI,Singapore banks halt Russia commodities lending to cut risks,"Tue, 1 March 2022, 10:05 am",https://sg.finance.yahoo.com/news/singapore-banks-halt-russia-commodities-lending-to-cut-risks-020518867.html,Yahoo Finance News,
798,U11.SI,UPDATE 4-Singapore's OCBC flags economic pick-up after profit miss,23-Feb-22,https://sg.finance.yahoo.com/news/1-singapore-lender-ocbcs-q4-235941690.html,Yahoo Finance News,
799,U11.SI,"UPDATE 7-Singapore bank DBS profit rebounds, rate rise prospects improve outlook",14-Feb-22,https://sg.finance.yahoo.com/news/1-singapore-bank-dbs-posts-230057426.html,Yahoo Finance News,
800,U11.SI,EMERGING MARKETS-Indian rupee leads losses in Asian currencies as U.S. rate hike bets grow,11-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-indian-rupee-leads-082440414.html,Yahoo Finance News,
801,U11.SI,REFILE-EMERGING MARKETS-Indian rupee leads losses in Asian currencies as U.S. rate hike bets grow,11-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-indian-rupee-leads-081849945.html,Yahoo Finance News,
802,U11.SI,"EMERGING MARKETS-Singapore, Seoul stocks climb in Asia; currencies mixed",3-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-singapore-seoul-stocks-074959675.html,Yahoo Finance News,
803,U11.SI,"EMERGING MARKETS-Singapore, Seoul stocks climb in Asia; currencies mostly flat",3-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-singapore-seoul-stocks-054948490.html,Yahoo Finance News,
804,U11.SI,RPT-UPDATE 4-DBS to buy Citi's Taiwan retail unit for $707 mln as it chases growth,28-Jan-22,https://sg.finance.yahoo.com/news/rpt-4-dbs-buy-citis-030918032.html,Yahoo Finance News,
805,U11.SI,UPDATE 5-DBS buys Citi's Taiwan retail unit to bulk up regional presence,28-Jan-22,https://sg.finance.yahoo.com/news/1-dbs-agrees-acquire-citis-002435027.html,Yahoo Finance News,
806,U11.SI,UPDATE 2-DBS to announce purchase of Citi's Taiwan consumer business -sources,27-Jan-22,https://sg.finance.yahoo.com/news/2-dbs-announce-purchase-citis-131525151.html,Yahoo Finance News,
807,U14.SI,UOL to launch new project at Ang Mo Kio Avenue 1 in June,"Fri, 4 March 2022, 6:00 am",https://sg.finance.yahoo.com/news/uol-launch-project-ang-mo-220005673.html,Yahoo Finance News,
808,U14.SI,Avenue South Residence — the world’s tallest PPVC-built apartment towers — on track for completion,"Fri, 4 March 2022, 6:00 am",https://sg.finance.yahoo.com/news/avenue-south-residence-world-tallest-220004781.html,Yahoo Finance News,
809,U14.SI,"UOL reports earnings recovery, says higher costs could stymie margins","Mon, 28 February 2022, 7:43 pm",https://sg.finance.yahoo.com/news/uol-reports-earnings-recovery-says-114325785.html,Yahoo Finance News,
810,U14.SI,UOL tops out 56-storey twin towers at Avenue South Residence,25-Feb-22,https://sg.finance.yahoo.com/news/uol-tops-56-storey-twin-094434222.html,Yahoo Finance News,
811,U14.SI,Meyer House redefines standard for luxury living,5-Jan-22,https://sg.finance.yahoo.com/news/meyer-house-redefines-standard-luxury-020042914.html,Yahoo Finance News,
812,U14.SI,Future-forward living at Clavon,25-Nov-21,https://sg.finance.yahoo.com/news/future-forward-living-clavon-141057891.html,Yahoo Finance News,
813,U14.SI,Amber45 shines with luxury features and innovative design,25-Nov-21,https://sg.finance.yahoo.com/news/amber45-shines-luxury-features-innovative-113000988.html,Yahoo Finance News,
814,U14.SI,UOL and Singapore Land jointly purchase Watten Estate Condominium en bloc for $550.8 mil,28-Oct-21,https://sg.finance.yahoo.com/news/uol-singapore-land-jointly-purchase-015921111.html,Yahoo Finance News,
815,U14.SI,UOL completes first integrated development in London,15-Sep-21,https://sg.finance.yahoo.com/news/uol-completes-first-integrated-development-074314980.html,Yahoo Finance News,
816,U14.SI,The Watergardens at Canberra sells 60% of units at launch,29-Aug-21,https://sg.finance.yahoo.com/news/watergardens-canberra-sells-60-units-110451736.html,Yahoo Finance News,
817,U96.SI,"EMERGING MARKETS-Thai baht, Indian rupee lead Asia FX gains; stocks rebound",25-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-thai-baht-indian-081708611.html,Yahoo Finance News,
818,U96.SI,Sembcorp signs four agreements to support Vietnam's energy transition and sustainable development,25-Feb-22,https://sg.finance.yahoo.com/news/sembcorp-signs-four-agreements-support-214902054.html,Yahoo Finance News,
819,U96.SI,Even conservative analysts lift Sembcorp's TP after strong 2H21 results escape losses,25-Feb-22,https://sg.finance.yahoo.com/news/even-conservative-analysts-lift-sembcorps-190028395.html,Yahoo Finance News,
820,U96.SI,EMERGING MARKETS-Indian rupee leads gains among Asian FX on weak oil prices,23-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-indian-rupee-leads-081312858.html,Yahoo Finance News,
821,U96.SI,"EMERGING MARKETS-Most Asian FX edges up, Thai baht hits a week low on soft recovery",23-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-most-asian-fx-061757599.html,Yahoo Finance News,
822,U96.SI,Europe’s biggest battery to be built on Teesside,14-Dec-21,https://sg.finance.yahoo.com/news/europes-biggest-battery-storage-system-213459561.html,Yahoo Finance News,
823,U96.SI,EMERGING MARKETS-Asian stocks broadly higher after Evergrande makes bond payment,22-Oct-21,https://sg.finance.yahoo.com/news/emerging-markets-asian-stocks-broadly-051253846.html,Yahoo Finance News,
824,U96.SI,4 Singapore companies ranked among world's best employers,20-Oct-21,https://sg.finance.yahoo.com/news/3-singapore-companies-ranked-among-worlds-750-best-employers-065118880.html,Yahoo Finance News,
825,U96.SI,Third electricity provider calls it quits in Singapore,16-Oct-21,https://sg.finance.yahoo.com/news/third-electricity-provider-calls-quits-021003393.html,Yahoo Finance News,
826,U96.SI,EMERGING MARKETS-Asian markets tumble as virus curbs hit risk sentiment,19-Jul-21,https://sg.finance.yahoo.com/news/emerging-markets-asian-markets-tumble-071301049.html,Yahoo Finance News,
827,U9E.SI,"Northern Vertex Triples Land Package to Capture Regional Mineral Potential in Oatman Mining District, Arizona",22-Jun-21,https://sg.finance.yahoo.com/news/northern-vertex-triples-land-package-110000145.html,Yahoo Finance News,
828,UD1U.SI,Bunge Limited Schedules Second Quarter 2021 Earnings Release and Conference Call,1-Jul-21,https://sg.finance.yahoo.com/news/bunge-limited-schedules-second-quarter-210000283.html,Yahoo Finance News,
829,V03.SI,"EMERGING MARKETS-Thai baht, Indian rupee lead Asia FX gains; stocks rebound",25-Feb-22,https://sg.finance.yahoo.com/news/emerging-markets-thai-baht-indian-081708611.html,Yahoo Finance News,
830,V03.SI,"EMERGING MARKETS-Asian FX, stocks climb as Wall St record douses Omicron worries",28-Dec-21,https://sg.finance.yahoo.com/news/emerging-markets-asian-fx-stocks-044615221.html,Yahoo Finance News,
831,V03.SI,"EMERGING MARKETS-Malaysian ringgit at 10-month low, stocks tumble on political jitters",8-Jul-21,https://sg.finance.yahoo.com/news/emerging-markets-malaysian-ringgit-10-082145277.html,Yahoo Finance News,
832,V03.SI,"EMERGING MARKETS-Thai baht falls to 9-month low, broader market rebounds",22-Jun-21,https://sg.finance.yahoo.com/news/emerging-markets-thai-baht-falls-045504721.html,Yahoo Finance News,
833,WPC,2 Stocks That Will Help Pay for My Daughter's College,"Thu, 3 March 2022, 9:07 pm",https://sg.finance.yahoo.com/m/ecc2101e-2c9d-36a2-8a99-a1793f67d358/2-stocks-that-will-help-pay.html,Yahoo Finance News,
834,WPC,Is W.P. Carey's Dividend in Trouble?,"Thu, 3 March 2022, 8:44 pm",https://sg.finance.yahoo.com/m/f44087da-ac74-3aab-93ba-969d6b44db7b/is-w.p.-careys-dividend-in.html,Yahoo Finance News,
835,WPC,3 Real Estate Stocks That Are Practically Money Machines,"Thu, 3 March 2022, 6:50 pm",https://sg.finance.yahoo.com/m/27ed5432-7d0b-3d55-85f2-78d551f7a31c/3-real-estate-stocks-that-are.html,Yahoo Finance News,
836,WPC,This 5.5%-Yielding Diversified REIT Is Putting Its Dividend on an Even Firmer Foundation,"Wed, 2 March 2022, 10:35 pm",https://sg.finance.yahoo.com/m/bcec62ed-4271-354f-9c79-4fb7b7f94e24/this-5.5%25-yielding.html,Yahoo Finance News,
837,WPC,Why I'm Putting $750 Into This 5.5%-Yielding REIT,22-Feb-22,https://sg.finance.yahoo.com/m/ed6eeb68-0f89-31e9-8479-b7c41ad6e44d/why-im-putting-%24750-into.html,Yahoo Finance News,
